Bter_ID,Amel.GB
LOC100649711,GB43705
LOC100649711,GB43705
LOC100649711,GB43705
LOC100649711,GB43705
LOC100649045,GB43706
LOC100647802,GB43707
LOC100647802,GB43707
LOC100648350,GB43708
LOC100647924,GB43710
LOC100647924,GB43710
LOC100647924,GB43710
LOC100647924,GB43710
LOC100648545,GB43711
LOC100647251,GB43713
LOC100647368,GB43713
LOC100647886,GB43715
LOC100647566,GB43716
LOC100647133,GB43718
LOC100646853,GB43719
LOC100646853,GB43719
LOC100646853,GB43719
LOC100646853,GB43719
LOC100646853,GB43719
LOC100649826,GB43722
LOC100649826,GB43722
LOC100649826,GB43722
LOC100649826,GB43722
LOC100649826,GB43722
LOC100650309,GB43727
LOC110119162,GB43727
LOC100650309,GB43728
LOC110119162,GB43728
LOC100650025,GB43729
LOC100647687,GB43730
LOC100648234,GB43732
LOC100648045,GB43733
LOC100648045,GB43733
LOC100649163,GB43735
LOC100648926,GB43736
LOC100648607,GB43738
LOC100649475,GB43739
LOC100649784,GB43742
LOC100649898,GB43743
LOC100648571,GB43746
LOC100648571,GB43746
LOC100646113,GB43750
LOC100645878,GB43751
LOC100645878,GB43751
LOC100645758,GB43759
LOC100645758,GB43759
LOC100645994,GB43761
LOC100645994,GB43761
LOC100649354,GB43762
LOC100649354,GB43762
LOC100649428,GB43768
LOC100643175,GB43770
LOC100644267,GB43771
LOC100644267,GB43771
LOC100644267,GB43771
LOC100643296,GB43772
LOC100643296,GB43772
LOC105666454,GB43776
LOC100648183,GB43778
LOC100648183,GB43778
LOC100647196,GB43779
LOC100647196,GB43779
LOC100647196,GB43779
LOC100647196,GB43779
LOC105666455,GB43780
LOC100649472,GB43781
LOC100647516,GB43782
LOC100647516,GB43782
LOC100647516,GB43782
LOC100647395,GB43786
LOC100649352,GB43787
LOC100648070,GB43788
LOC100647821,GB43789
LOC100647821,GB43789
LOC100647821,GB43789
LOC100647821,GB43789
LOC100647821,GB43789
LOC100647821,GB43789
LOC100647821,GB43789
LOC100647821,GB43789
LOC100648487,GB43791
LOC110119881,GB43792
LOC100643419,GB43794
LOC100649650,GB43795
LOC100646738,GB43798
LOC100646738,GB43798
LOC100646738,GB43798
LOC100646738,GB43798
LOC100646738,GB43798
LOC100645190,GB43805
LOC110119205,GB43806
LOC100646979,GB43808
LOC100646861,GB43809
LOC100646861,GB43809
LOC100646861,GB43809
LOC100646861,GB43809
LOC100646029,GB43812
LOC100646029,GB43812
LOC100646029,GB43812
LOC100646029,GB43812
LOC100646029,GB43812
LOC100643000,GB43813
LOC100645449,GB43814
LOC100645449,GB43814
LOC100645449,GB43814
LOC100645449,GB43814
LOC100645680,GB43815
LOC100645328,GB43816
LOC100642884,GB43817
LOC100642884,GB43817
LOC100648166,GB43818
LOC100648865,GB43819
LOC100644950,GB43820
LOC100646015,GB43822
LOC100647168,GB43824
LOC100647168,GB43824
LOC100646691,GB43825
LOC100647403,GB43826
LOC100646812,GB43828
LOC100646812,GB43828
LOC100646812,GB43828
LOC100646812,GB43828
LOC100646812,GB43828
LOC100646812,GB43828
LOC100646812,GB43828
LOC100646327,GB43831
LOC100646570,GB43833
LOC100646570,GB43833
LOC100648005,GB43834
LOC100648005,GB43834
LOC100648193,GB43836
LOC100649011,GB43839
LOC100649011,GB43839
LOC100649011,GB43839
LOC100649011,GB43839
LOC100649011,GB43839
LOC100649363,GB43840
LOC100649363,GB43840
LOC100649363,GB43840
LOC100649363,GB43840
LOC100649363,GB43840
LOC100649363,GB43840
LOC100649124,GB43841
LOC100650138,GB43843
LOC100650264,GB43844
LOC100650387,GB43846
LOC100650387,GB43846
LOC100642233,GB43847
LOC100650627,GB43848
LOC100650627,GB43848
LOC100650751,GB43851
LOC100650751,GB43851
LOC100650751,GB43851
LOC100651308,GB43852
LOC100646328,GB43855
LOC100642273,GB43856
LOC100642273,GB43856
LOC100651063,GB43857
LOC100648540,GB43858
LOC100648540,GB43858
LOC100648540,GB43858
LOC100648540,GB43858
LOC105666933,GB43859
LOC100645663,GB43860
LOC100645663,GB43860
LOC100643105,GB43861
LOC100650133,GB43863
LOC100650133,GB43863
LOC100650133,GB43863
LOC100650133,GB43863
LOC100650133,GB43863
LOC100650133,GB43863
LOC100650133,GB43863
LOC100647679,GB43867
LOC100647679,GB43867
LOC100651703,GB43868
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100651429,GB43870
LOC100652217,GB43871
LOC100652217,GB43871
LOC100652217,GB43871
LOC100652217,GB43871
LOC100644469,GB43872
LOC100644469,GB43872
LOC100647050,GB43873
LOC100649909,GB43874
LOC100643351,GB43875
LOC100643351,GB43875
LOC100644911,GB43876
LOC100644911,GB43876
LOC100644911,GB43876
LOC100648732,GB43877
LOC100650947,GB43879
LOC100650947,GB43879
LOC100651185,GB43882
LOC100651185,GB43882
LOC100651185,GB43882
LOC100651185,GB43882
LOC100651184,GB43883
LOC100650946,GB43884
LOC100642355,GB43885
LOC100642355,GB43885
LOC100642355,GB43885
LOC105666944,GB43887
LOC100650510,GB43888
LOC100650022,GB43889
LOC100649792,GB43890
LOC100649792,GB43890
LOC105666942,GB43891
LOC100649608,GB43892
LOC100649608,GB43892
LOC100649608,GB43892
LOC100649608,GB43892
LOC100649243,GB43894
LOC100648661,GB43897
LOC100648661,GB43897
LOC100648661,GB43897
LOC100648661,GB43897
LOC100648661,GB43897
LOC100648661,GB43897
LOC100648661,GB43897
LOC100648661,GB43897
LOC100648661,GB43897
LOC100647885,GB43899
LOC100647283,GB43900
LOC100646210,GB43901
LOC100646934,GB43902
LOC100647526,GB43903
LOC100646450,GB43904
LOC100645899,GB43905
LOC100645783,GB43906
LOC100645783,GB43906
LOC100645783,GB43906
LOC100645783,GB43906
LOC100645783,GB43906
LOC100645783,GB43906
LOC100645783,GB43906
LOC100645783,GB43906
LOC100645783,GB43906
LOC100645783,GB43906
LOC100645783,GB43906
LOC100645783,GB43906
LOC100645783,GB43906
LOC100645783,GB43906
LOC100645783,GB43906
LOC100645783,GB43906
LOC100645783,GB43906
LOC100645783,GB43906
LOC100645783,GB43906
LOC100645783,GB43906
LOC100645783,GB43906
LOC100645783,GB43906
LOC100645396,GB43908
LOC100645396,GB43908
LOC100645179,GB43909
LOC100645179,GB43909
LOC100645179,GB43909
LOC100645179,GB43909
LOC100645179,GB43909
LOC100645179,GB43909
LOC100645179,GB43909
LOC100645179,GB43909
LOC100645179,GB43909
LOC100645179,GB43909
LOC100645179,GB43909
LOC100645179,GB43909
LOC100645179,GB43909
LOC100645179,GB43909
LOC100645179,GB43909
LOC100645179,GB43909
LOC100645179,GB43909
LOC100645179,GB43909
LOC100648515,GB43912
LOC100648636,GB43913
LOC100648636,GB43913
LOC100648398,GB43914
LOC105665989,GB43915
LOC105665989,GB43915
LOC100644608,GB43916
LOC100644608,GB43916
LOC100644608,GB43916
LOC100648055,GB43917
LOC100648055,GB43917
LOC100647777,GB43920
LOC100647777,GB43920
LOC100647777,GB43920
LOC100647777,GB43920
LOC100647777,GB43920
LOC100647777,GB43920
LOC100647777,GB43920
LOC100647777,GB43920
LOC100647659,GB43921
LOC100645914,GB43922
LOC100645798,GB43923
LOC105665980,GB43924
LOC100650794,GB43930
LOC100650794,GB43930
LOC100650794,GB43930
LOC100646414,GB43932
LOC100646414,GB43932
LOC100646933,GB43935
LOC105666851,GB43937
LOC100647282,GB43938
LOC100647282,GB43938
LOC100647282,GB43938
LOC100647282,GB43938
LOC100647282,GB43938
LOC100644926,GB43941
LOC100644926,GB43941
LOC100644926,GB43941
LOC100644926,GB43941
LOC100644926,GB43941
LOC100644680,GB43942
LOC100644060,GB43946
LOC100643610,GB43949
LOC100643610,GB43949
LOC100643363,GB43952
LOC100645374,GB43953
LOC100645246,GB43954
LOC100645246,GB43954
LOC100643042,GB43955
LOC100643042,GB43955
LOC100643042,GB43955
LOC100645124,GB43960
LOC100645124,GB43960
LOC105666464,GB43962
LOC105666464,GB43962
LOC100645261,GB43963
LOC100645261,GB43963
LOC100646723,GB43964
LOC100643849,GB43977
LOC100643849,GB43978
LOC100644367,GB43980
LOC100644367,GB43980
LOC100644367,GB43980
LOC100644367,GB43980
LOC100644367,GB43980
LOC100644367,GB43980
LOC100644559,GB43983
LOC100644804,GB43984
LOC100644804,GB43984
LOC100644804,GB43984
LOC100646645,GB43989
LOC100646297,GB43991
LOC100646297,GB43991
LOC100650919,GB43999
LOC100650919,GB43999
LOC105667205,GB44000
LOC100649253,GB44002
LOC100651278,GB44004
LOC100651278,GB44004
LOC100651278,GB44005
LOC100651278,GB44005
LOC100651518,GB44006
LOC100651518,GB44006
LOC100651990,GB44007
LOC100651990,GB44007
LOC100652111,GB44008
LOC100652111,GB44008
LOC100652111,GB44008
LOC100652111,GB44008
LOC100642502,GB44009
LOC100645098,GB44010
LOC100643542,GB44011
LOC100643542,GB44011
LOC100650806,GB44013
LOC100643606,GB44014
LOC100643606,GB44014
LOC100643606,GB44014
LOC100643606,GB44014
LOC100643606,GB44014
LOC100642801,GB44016
LOC100642801,GB44016
LOC100642322,GB44018
LOC100643993,GB44019
LOC100643993,GB44019
LOC100642200,GB44020
LOC100650680,GB44021
LOC105665701,GB44022
LOC100651794,GB44024
LOC100650239,GB44026
LOC105665659,GB44027
LOC100648587,GB44028
LOC100650114,GB44028
LOC100650114,GB44028
LOC100650746,GB44030
LOC100650746,GB44030
LOC100631054,GB44031
LOC100631054,GB44031
LOC100631054,GB44031
LOC100631054,GB44031
LOC100631054,GB44031
LOC100650547,GB44033
LOC100650547,GB44033
LOC100642785,GB44034
LOC100642785,GB44034
LOC100642785,GB44035
LOC100642785,GB44035
LOC100642473,GB44037
LOC100649206,GB44039
LOC100649206,GB44039
LOC100651637,GB44040
LOC100649754,GB44041
LOC100649754,GB44041
LOC100649754,GB44041
LOC100649865,GB44043
LOC100650382,GB44044
LOC100650382,GB44044
LOC100650182,GB44045
LOC100650182,GB44045
LOC100650182,GB44045
LOC100650182,GB44045
LOC100650182,GB44045
LOC100650865,GB44046
LOC100650865,GB44046
LOC100650865,GB44046
LOC100650865,GB44046
LOC100650865,GB44046
LOC100650865,GB44046
LOC100650985,GB44048
LOC100650985,GB44048
LOC100650985,GB44048
LOC100650985,GB44048
LOC105665610,GB44049
LOC105665610,GB44049
LOC105666765,GB44050
LOC110120109,GB44051
LOC100651468,GB44052
LOC100651468,GB44052
LOC100651587,GB44053
LOC100651587,GB44053
LOC100652180,GB44054
LOC100631059,GB44055
LOC105665611,GB44056
LOC100649407,GB44058
LOC100649876,GB44059
LOC100650072,GB44060
LOC100650072,GB44060
LOC100650147,GB44061
LOC100650147,GB44061
LOC100649494,GB44062
LOC100649494,GB44062
LOC100649494,GB44062
LOC100649494,GB44062
LOC100649133,GB44063
LOC100648818,GB44064
LOC100648593,GB44065
LOC105665699,GB44066
LOC100649877,GB44067
LOC100649877,GB44067
LOC100649877,GB44067
LOC100645672,GB44069
LOC100644600,GB44070
LOC100652230,GB44071
LOC100650480,GB44072
LOC100650480,GB44072
LOC100650480,GB44072
LOC100651917,GB44073
LOC100651917,GB44073
LOC100646175,GB44074
LOC100648357,GB44077
LOC100649408,GB44078
LOC100649408,GB44078
LOC100649408,GB44078
LOC100649408,GB44078
LOC100642722,GB44079
LOC100649008,GB44080
LOC100649008,GB44080
LOC100649008,GB44080
LOC100649008,GB44080
LOC100649008,GB44080
LOC100649008,GB44080
LOC100649399,GB44081
LOC100649399,GB44081
LOC100649399,GB44081
LOC100649399,GB44081
LOC100649399,GB44081
LOC100650506,GB44082
LOC100650306,GB44083
LOC100650306,GB44083
LOC100651426,GB44084
LOC100646884,GB44085
LOC100645853,GB44086
LOC100647948,GB44089
LOC100647948,GB44089
LOC100647948,GB44089
LOC100647948,GB44089
LOC100647948,GB44089
LOC100647948,GB44089
LOC100647948,GB44089
LOC100647948,GB44089
LOC100647948,GB44089
LOC100647948,GB44089
LOC100647948,GB44089
LOC100647948,GB44089
LOC100647948,GB44089
LOC100647948,GB44089
LOC100647948,GB44089
LOC100647948,GB44089
LOC100647948,GB44089
LOC100648304,GB44092
LOC100648304,GB44092
LOC100649521,GB44097
LOC100649521,GB44097
LOC100649167,GB44099
LOC100644010,GB44102
LOC100651598,GB44103
LOC100644800,GB44104
LOC105665656,GB44108
LOC105665656,GB44108
LOC100646057,GB44110
LOC100649644,GB44113
LOC100649644,GB44113
LOC100646395,GB44114
LOC100649279,GB44115
LOC100648190,GB44116
LOC100648077,GB44117
LOC100648077,GB44117
LOC100644867,GB44120
LOC100642270,GB44121
LOC100642270,GB44121
LOC100642270,GB44121
LOC100646084,GB44122
LOC100646084,GB44122
LOC100646084,GB44122
LOC100651822,GB44123
LOC100651822,GB44123
LOC100651822,GB44123
LOC100651822,GB44123
LOC100651822,GB44123
LOC100646277,GB44124
LOC100650637,GB44125
LOC100650637,GB44125
LOC100651675,GB44127
LOC100651675,GB44127
LOC100651675,GB44127
LOC100651675,GB44127
LOC100644166,GB44129
LOC100644166,GB44129
LOC100645750,GB44130
LOC100649447,GB44131
LOC100649653,GB44132
LOC100644287,GB44133
LOC100643116,GB44134
LOC100648707,GB44136
LOC100648707,GB44136
LOC100651400,GB44138
LOC100651400,GB44138
LOC100645442,GB44139
LOC100643401,GB44140
LOC100643401,GB44140
LOC100643760,GB44141
LOC100643760,GB44141
LOC100642802,GB44143
LOC100642802,GB44143
LOC100642802,GB44143
LOC100642802,GB44143
LOC100642802,GB44143
LOC100642802,GB44143
LOC100642802,GB44143
LOC100648088,GB44144
LOC100648088,GB44144
LOC100648088,GB44144
LOC100648705,GB44146
LOC100648934,GB44147
LOC100648934,GB44147
LOC100649254,GB44148
LOC100649373,GB44149
LOC100649373,GB44149
LOC100649373,GB44149
LOC100649373,GB44149
LOC105665700,GB44150
LOC105665700,GB44150
LOC105665700,GB44150
LOC100650032,GB44152
LOC100650032,GB44152
LOC100650519,GB44153
LOC100650519,GB44153
LOC100650397,GB44154
LOC100650195,GB44156
LOC100649765,GB44159
LOC100649652,GB44160
LOC100649652,GB44160
LOC100649529,GB44163
LOC100651704,GB44165
LOC100651940,GB44166
LOC100651350,GB44167
LOC100651350,GB44167
LOC105666762,GB44168
LOC100651228,GB44169
LOC100651228,GB44169
LOC100651106,GB44170
LOC100651106,GB44170
LOC100651106,GB44170
LOC105666761,GB44171
LOC100650747,GB44172
LOC100650747,GB44172
LOC100650623,GB44173
LOC100649981,GB44174
LOC100649981,GB44174
LOC100649981,GB44174
LOC100649981,GB44174
LOC100649981,GB44174
LOC100649981,GB44174
LOC100649981,GB44174
LOC100651519,GB44175
LOC100648316,GB44176
LOC100648431,GB44177
LOC100648551,GB44178
LOC100648551,GB44178
LOC100648551,GB44178
LOC100648742,GB44181
LOC100648742,GB44181
LOC100648856,GB44183
LOC100648856,GB44183
LOC100648856,GB44183
LOC100648856,GB44183
LOC100648856,GB44183
LOC100648971,GB44184
LOC100631059,GB44185
LOC100642353,GB44186
LOC100642353,GB44186
LOC100642353,GB44186
LOC100642353,GB44186
LOC100642668,GB44187
LOC100642668,GB44187
LOC100642668,GB44187
LOC100650424,GB44188
LOC100650181,GB44189
LOC100646760,GB44191
LOC100650864,GB44192
LOC100650864,GB44192
LOC100651558,GB44193
LOC100651558,GB44193
LOC100650360,GB44195
LOC100651674,GB44197
LOC100651674,GB44197
LOC100651674,GB44197
LOC100651915,GB44198
LOC100651915,GB44198
LOC100651915,GB44198
LOC100651915,GB44198
LOC100652228,GB44199
LOC100652228,GB44199
LOC100642684,GB44203
LOC100642444,GB44203
LOC100642562,GB44204
LOC100643238,GB44205
LOC100643729,GB44206
LOC100643480,GB44207
LOC100643480,GB44207
LOC100645607,GB44208
LOC100645607,GB44208
LOC100645607,GB44208
LOC100645607,GB44208
LOC100645607,GB44208
LOC100645607,GB44208
LOC100650978,GB44209
LOC100645501,GB44210
LOC100645501,GB44210
LOC105666446,GB44211
LOC105666446,GB44212
LOC100645301,GB44213
LOC100645301,GB44213
LOC100645301,GB44213
LOC100645301,GB44213
LOC100645301,GB44213
LOC100645301,GB44213
LOC100645301,GB44213
LOC100642618,GB44216
LOC100651636,GB44218
LOC100651636,GB44218
LOC100651636,GB44218
LOC100651636,GB44218
LOC100651636,GB44218
LOC100651636,GB44218
LOC100651636,GB44218
LOC105667207,GB44219
LOC105667207,GB44219
LOC110119141,GB44221
LOC100651154,GB44222
LOC100651154,GB44222
LOC100651034,GB44223
LOC100651034,GB44223
LOC105667206,GB44224
LOC100650555,GB44229
LOC100643333,GB44231
LOC100643333,GB44231
LOC100645572,GB44232
LOC100645572,GB44232
LOC100642405,GB44237
LOC100642405,GB44237
LOC100642405,GB44237
LOC100642405,GB44237
LOC100642211,GB44247
LOC100642211,GB44247
LOC100642211,GB44247
LOC100642211,GB44247
LOC100651924,GB44248
LOC100651924,GB44248
LOC100651807,GB44250
LOC100651807,GB44250
LOC100643084,GB44251
LOC100643330,GB44252
LOC100643453,GB44253
LOC100643453,GB44253
LOC100643453,GB44254
LOC100643453,GB44254
LOC105666009,GB44257
LOC100647973,GB44259
LOC100647973,GB44259
LOC100647973,GB44259
LOC100647973,GB44259
LOC100647973,GB44259
LOC100647973,GB44259
LOC100647973,GB44259
LOC100647973,GB44259
LOC100651603,GB44262
LOC100651603,GB44262
LOC100651603,GB44262
LOC100651603,GB44262
LOC100651603,GB44262
LOC100652043,GB44263
LOC100652043,GB44263
LOC100652043,GB44263
LOC100652043,GB44263
LOC100652043,GB44263
LOC100652043,GB44263
LOC100652043,GB44263
LOC100652043,GB44263
LOC100645199,GB44271
LOC100645409,GB44276
LOC100645409,GB44276
LOC100645409,GB44276
LOC100645523,GB44279
LOC100645523,GB44279
LOC100645754,GB44280
LOC100646108,GB44281
LOC100646108,GB44281
LOC100646108,GB44281
LOC100646108,GB44281
LOC100646415,GB44283
LOC100645875,GB44285
LOC100645875,GB44285
LOC100645875,GB44285
LOC100645875,GB44285
LOC100645875,GB44285
LOC100645875,GB44285
LOC100646659,GB44287
LOC100646659,GB44287
LOC100648675,GB44288
LOC100646908,GB44289
LOC100646908,GB44289
LOC100646908,GB44289
LOC100646908,GB44289
LOC100647098,GB44291
LOC100652163,GB44292
LOC100652163,GB44292
LOC100652163,GB44292
LOC100652163,GB44292
LOC100652163,GB44292
LOC100652163,GB44292
LOC100652163,GB44292
LOC100652163,GB44292
LOC100652163,GB44292
LOC100652163,GB44292
LOC100651602,GB44293
LOC100652282,GB44294
LOC100652282,GB44294
LOC100642490,GB44295
LOC100647809,GB44296
LOC100647809,GB44296
LOC100647809,GB44296
LOC100647809,GB44296
LOC100647809,GB44296
LOC100648279,GB44297
LOC100648279,GB44297
LOC100648279,GB44297
LOC100648826,GB44298
LOC100648826,GB44298
LOC100649062,GB44299
LOC100649062,GB44299
LOC100649062,GB44299
LOC105665927,GB44300
LOC100649379,GB44302
LOC100649501,GB44304
LOC100649501,GB44304
LOC100649624,GB44305
LOC100650039,GB44306
LOC100647903,GB44307
LOC100647903,GB44307
LOC100647903,GB44307
LOC100647776,GB44310
LOC100647776,GB44310
LOC100647776,GB44310
LOC100646910,GB44311
LOC100646910,GB44311
LOC100646346,GB44312
LOC100646346,GB44312
LOC100646346,GB44312
LOC100646346,GB44312
LOC100646589,GB44313
LOC100646589,GB44313
LOC100646589,GB44313
LOC100646589,GB44313
LOC100645991,GB44315
LOC100645991,GB44315
LOC100645991,GB44315
LOC100645876,GB44316
LOC100645876,GB44316
LOC100645876,GB44316
LOC100645876,GB44316
LOC100645876,GB44316
LOC100645084,GB44319
LOC100644607,GB44321
LOC100644404,GB44325
LOC100644061,GB44327
LOC100645082,GB44328
LOC100645082,GB44328
LOC105665976,GB44329
LOC105665976,GB44329
LOC105665976,GB44329
LOC105665976,GB44329
LOC100644965,GB44330
LOC100644965,GB44330
LOC100644965,GB44330
LOC100643935,GB44331
LOC100644174,GB44333
LOC100644174,GB44333
LOC100644174,GB44333
LOC100644174,GB44333
LOC100644174,GB44333
LOC100644174,GB44333
LOC100644174,GB44333
LOC100644294,GB44334
LOC100645197,GB44336
LOC100644725,GB44337
LOC100644967,GB44338
LOC100644967,GB44338
LOC100645198,GB44339
LOC100645327,GB44340
LOC100645448,GB44341
LOC100645448,GB44341
LOC100645448,GB44341
LOC105665960,GB44342
LOC100645633,GB44343
LOC100645633,GB44343
LOC100645755,GB44344
LOC100645755,GB44344
LOC100646785,GB44345
LOC100646785,GB44345
LOC100646469,GB44346
LOC100646226,GB44347
LOC100647340,GB44349
LOC100647463,GB44350
LOC100647463,GB44350
LOC100647463,GB44350
LOC100647580,GB44351
LOC100647580,GB44351
LOC100647580,GB44351
LOC100649929,GB44353
LOC100649929,GB44353
LOC100649929,GB44353
LOC100649929,GB44353
LOC100649929,GB44353
LOC100649929,GB44353
LOC100649929,GB44353
LOC100649732,GB44354
LOC100649732,GB44354
LOC100648784,GB44355
LOC105665926,GB44356
LOC105665926,GB44356
LOC105665926,GB44356
LOC100648712,GB44357
LOC100648712,GB44357
LOC100648712,GB44357
LOC100648712,GB44357
LOC100648712,GB44358
LOC100648712,GB44358
LOC100648712,GB44358
LOC100648712,GB44358
LOC100648513,GB44359
LOC100648513,GB44359
LOC100648513,GB44359
LOC100648513,GB44359
LOC100648164,GB44360
LOC100648396,GB44361
LOC110119449,GB44362
LOC110119449,GB44362
LOC100647931,GB44363
LOC100647931,GB44363
LOC100647931,GB44363
LOC100647931,GB44363
LOC100647931,GB44363
LOC100647931,GB44363
LOC100647931,GB44363
LOC100647931,GB44363
LOC100647695,GB44365
LOC100647695,GB44365
LOC100647695,GB44365
LOC100647695,GB44365
LOC100647695,GB44365
LOC100647460,GB44366
LOC100647460,GB44366
LOC100652042,GB44368
LOC100652042,GB44368
LOC100647337,GB44369
LOC100647337,GB44369
LOC100647218,GB44370
LOC100646783,GB44371
LOC100645990,GB44373
LOC100645632,GB44374
LOC100652130,GB44383
LOC100645414,GB44387
LOC100642878,GB44396
LOC100642878,GB44396
LOC100642878,GB44396
LOC100642878,GB44396
LOC100642878,GB44396
LOC100642878,GB44396
LOC100642878,GB44396
LOC100642878,GB44396
LOC100642878,GB44396
LOC105665778,GB44397
LOC100642687,GB44397
LOC100642687,GB44397
LOC100645947,GB44397
LOC100642803,GB44398
LOC100646947,GB44399
LOC100646826,GB44400
LOC100646826,GB44400
LOC100646826,GB44400
LOC100646826,GB44400
LOC100646705,GB44402
LOC100646705,GB44402
LOC100646705,GB44402
LOC100651112,GB44404
LOC105667052,GB44404
LOC105667052,GB44404
LOC105667052,GB44404
LOC100645829,GB44410
LOC100645829,GB44410
LOC100645829,GB44410
LOC100651469,GB44411
LOC100646061,GB44412
LOC100646501,GB44413
LOC100646501,GB44413
LOC100646824,GB44414
LOC100647180,GB44415
LOC100647180,GB44415
LOC100647293,GB44416
LOC100647293,GB44416
LOC100647293,GB44416
LOC105665744,GB44417
LOC100649291,GB44419
LOC100649291,GB44419
LOC100649291,GB44419
LOC100649291,GB44419
LOC100649291,GB44419
LOC100649291,GB44419
LOC100649291,GB44419
LOC100649840,GB44420
LOC100649172,GB44421
LOC100649172,GB44421
LOC100649410,GB44422
LOC100649410,GB44422
LOC100649410,GB44422
LOC100649410,GB44422
LOC100649410,GB44422
LOC100649410,GB44422
LOC100650152,GB44423
LOC100645817,GB44424
LOC100651877,GB44424
LOC100651877,GB44424
LOC100651877,GB44424
LOC100645700,GB44425
LOC100651197,GB44426
LOC100651563,GB44427
LOC100651323,GB44428
LOC100650523,GB44429
LOC100651798,GB44430
LOC100651918,GB44431
LOC100652038,GB44432
LOC100652038,GB44432
LOC100652277,GB44433
LOC100652277,GB44433
LOC100652277,GB44433
LOC100652277,GB44433
LOC100652277,GB44433
LOC100642996,GB44434
LOC100643239,GB44436
LOC100643691,GB44438
LOC100643691,GB44438
LOC100643691,GB44438
LOC100643691,GB44438
LOC100643803,GB44439
LOC100643803,GB44439
LOC100644056,GB44440
LOC100644056,GB44440
LOC100642203,GB44442
LOC100644759,GB44443
LOC100644759,GB44443
LOC100644520,GB44444
LOC100644520,GB44444
LOC100644887,GB44445
LOC100645371,GB44448
LOC100645243,GB44449
LOC100645371,GB44450
LOC100645487,GB44451
LOC100645593,GB44452
LOC100645832,GB44453
LOC100645832,GB44453
LOC100645713,GB44455
LOC110119164,GB44457
LOC110119164,GB44457
LOC110119164,GB44457
LOC100648886,GB44457
LOC100646062,GB44457
LOC100646062,GB44457
LOC100646062,GB44457
LOC100642516,GB44460
LOC100652192,GB44461
LOC100642401,GB44462
LOC100652312,GB44464
LOC100652312,GB44464
LOC100651440,GB44467
LOC100650764,GB44469
LOC100650764,GB44469
LOC100650764,GB44469
LOC100650522,GB44472
LOC105665802,GB44478
LOC105665801,GB44479
LOC100649574,GB44482
LOC100649574,GB44482
LOC100649574,GB44482
LOC100649574,GB44482
LOC100649574,GB44482
LOC100649574,GB44482
LOC100649375,GB44483
LOC100649375,GB44483
LOC100649375,GB44483
LOC100649375,GB44483
LOC100649375,GB44483
LOC100649375,GB44483
LOC100649375,GB44483
LOC100649375,GB44483
LOC100649375,GB44483
LOC100649375,GB44483
LOC100649255,GB44484
LOC100649255,GB44484
LOC100649255,GB44484
LOC100649255,GB44484
LOC100649255,GB44484
LOC100649255,GB44484
LOC100649255,GB44484
LOC100649255,GB44484
LOC100649255,GB44485
LOC100649255,GB44485
LOC100649255,GB44485
LOC100649255,GB44485
LOC100649255,GB44485
LOC100649255,GB44485
LOC100649255,GB44485
LOC100649255,GB44485
LOC100648937,GB44486
LOC100648937,GB44486
LOC100648937,GB44486
LOC100648937,GB44486
LOC100645697,GB44490
LOC105666647,GB44491
LOC100646012,GB44492
LOC100646129,GB44493
LOC100646246,GB44494
LOC100646246,GB44494
LOC100646246,GB44494
LOC100646246,GB44494
LOC100646489,GB44495
LOC100646489,GB44495
LOC100646489,GB44495
LOC100646489,GB44495
LOC100646489,GB44495
LOC100646928,GB44496
LOC100646928,GB44496
LOC100646928,GB44496
LOC100646928,GB44496
LOC100646928,GB44496
LOC100647044,GB44498
LOC100647322,GB44499
LOC100642449,GB44501
LOC100642449,GB44501
LOC100642449,GB44501
LOC100642449,GB44501
LOC100642449,GB44501
LOC100642958,GB44503
LOC100642958,GB44503
LOC100649170,GB44504
LOC100649170,GB44504
LOC105665757,GB44505
LOC100643075,GB44507
LOC100643075,GB44507
LOC100643075,GB44507
LOC100643075,GB44507
LOC100643075,GB44507
LOC100642269,GB44510
LOC100649980,GB44511
LOC105667060,GB44512
LOC100644743,GB44513
LOC100644743,GB44513
LOC100644420,GB44514
LOC100643670,GB44515
LOC100643670,GB44515
LOC100643670,GB44515
LOC100643670,GB44515
LOC100643670,GB44515
LOC100643223,GB44516
LOC100643102,GB44517
LOC100647878,GB44518
LOC100644948,GB44519
LOC100644948,GB44519
LOC100644948,GB44519
LOC100644948,GB44519
LOC100642544,GB44520
LOC100642544,GB44520
LOC100642544,GB44520
LOC100642544,GB44520
LOC100642544,GB44520
LOC100646848,GB44521
LOC100645930,GB44523
LOC100647575,GB44524
LOC100647457,GB44526
LOC100647457,GB44526
LOC100647457,GB44526
LOC100647457,GB44526
LOC100647457,GB44526
LOC100647457,GB44526
